access_kind,alu_opcode,alu_repeats,average_cpu_cores,bandwidth_GBps,batch,block_out,bucket,case_id,channels_in,channels_out,correct,device_wait_ms_per_repeat,direction,driver_poll_sleep_ns,driver_poll_wait_ms_per_repeat,driver_post_start_sleep_ns,driver_submit_ms_per_repeat,elements,eligible_for_direct_physical_model,family,get_ms,get_process_cpu_ms,host_submit_sync_ms_per_repeat,inner_repeats,input_count,input_fill,input_x,input_y,kernel,kernel_length,load_bytes_per_repeat,load_calls_per_repeat,load_enqueue_ms_per_repeat,logical_input_x,logical_input_y,measurement_kind,operation,output_bits,output_count,output_signature,output_x,output_y,pad_left,pad_top,pair_id,pair_role,poll_policy,process_cpu_ms,run_ms,run_process_cpu_ms,sample_index,session_id,set_ms,set_process_cpu_ms,size_bytes,spatial,stage_ms,store_bytes_per_repeat,store_calls_per_repeat,store_enqueue_ms_per_repeat,streams,stride,target_access_kind,threads,traffic_bytes,wall_ms,wall_ms_per_repeat,working_set_bytes,x,y
,,,1.0007022417115972,,,,vta_to_cpu,bridge_vta_to_cpu_65536,,,True,,vta_to_cpu,,,,,,,bridge,0.057271,0.059221,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""b9081925c4556c3e"",""shape"":[1,16,32,32]}]",,,,,,,,0.207302,0.128161,0.128251,12,1,0.01962,0.01983,65536,,0.205052,,,,,,,,,,,,,
,,,0.9999924036401756,,,,vta_to_cpu,bridge_vta_to_cpu_65536,,,True,,vta_to_cpu,,,,,,,bridge,0.05691,0.058921,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""b9081925c4556c3e"",""shape"":[1,16,32,32]}]",,,,,,,,0.209852,0.131642,0.131641,13,1,0.01908,0.01929,65536,,0.207632,,,,,,,,,,,,,
,,,1.0006650539716875,,,,vta_to_cpu,bridge_vta_to_cpu_65536,,,True,,vta_to_cpu,,,,,,,bridge,0.063391,0.06552,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""b9081925c4556c3e"",""shape"":[1,16,32,32]}]",,,,,,,,0.221732,0.136831,0.136922,14,1,0.019111,0.01929,65536,,0.219333,,,,,,,,,,,,,
,,,1.0002328270638179,,,,vta_to_cpu,bridge_vta_to_cpu_65536,,,True,,vta_to_cpu,,,,,,,bridge,0.066451,0.068461,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""b9081925c4556c3e"",""shape"":[1,16,32,32]}]",,,,,,,,0.216423,0.128851,0.128881,15,1,0.01884,0.019081,65536,,0.214142,,,,,,,,,,,,,
,,,1.0,,,,vta_to_cpu,bridge_vta_to_cpu_65536,,,True,,vta_to_cpu,,,,,,,bridge,0.056251,0.058201,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""b9081925c4556c3e"",""shape"":[1,16,32,32]}]",,,,,,,,0.207392,0.129841,0.129841,16,1,0.01917,0.01935,65536,,0.205262,,,,,,,,,,,,,
,,,1.000700210063019,,,,vta_to_cpu,bridge_vta_to_cpu_65536,,,True,,vta_to_cpu,,,,,,,bridge,0.0633,0.0654,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""b9081925c4556c3e"",""shape"":[1,16,32,32]}]",,,,,,,,0.215012,0.129961,0.130052,17,1,0.019351,0.01956,65536,,0.212612,,,,,,,,,,,,,
,,,1.0002286742230793,,,,vta_to_cpu,bridge_vta_to_cpu_65536,,,True,,vta_to_cpu,,,,,,,bridge,0.056491,0.05859,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""b9081925c4556c3e"",""shape"":[1,16,32,32]}]",,,,,,,,0.209162,0.131191,0.131221,18,1,0.01914,0.019351,65536,,0.206822,,,,,,,,,,,,,
,,,1.0015751457009774,,,,vta_to_cpu,bridge_vta_to_cpu_65536,,,True,,vta_to_cpu,,,,,,,bridge,0.066391,0.068551,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""b9081925c4556c3e"",""shape"":[1,16,32,32]}]",,,,,,,,0.221852,0.133321,0.133531,19,1,0.01968,0.01977,65536,,0.219392,,,,,,,,,,,,,
,,,1.0002573909198011,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.261813,0.264933,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,0.96739,0.578886,0.579035,0,1,0.123121,0.123422,262144,,0.96382,,,,,,,,,,,,,
,,,0.9998448586144841,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.264182,0.266793,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,0.96988,0.580116,0.580026,1,1,0.122791,0.123061,262144,,0.967089,,,,,,,,,,,,,
,,,1.000308001500432,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.259023,0.261723,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,0.97942,0.581166,0.581345,2,1,0.136021,0.136352,262144,,0.97621,,,,,,,,,,,,,
,,,0.9999488888434566,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.283832,0.287223,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,1.00483,0.586956,0.586926,3,1,0.130322,0.130681,262144,,1.00111,,,,,,,,,,,,,
,,,1.000619732275657,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.278432,0.281523,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,0.98836,0.580896,0.581256,4,1,0.125341,0.125581,262144,,0.984669,,,,,,,,,,,,,
,,,0.9998505767736539,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.269762,0.272493,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,1.00777,0.602316,0.602226,5,1,0.132842,0.133051,262144,,1.00492,,,,,,,,,,,,,
,,,1.0003619950255995,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.275643,0.278703,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,0.98419,0.577356,0.577565,6,1,0.127891,0.127922,262144,,0.98089,,,,,,,,,,,,,
,,,1.0003617907608975,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.265592,0.269043,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,0.97468,0.580446,0.580656,7,1,0.124831,0.124981,262144,,0.970869,,,,,,,,,,,,,
,,,0.99994999799992,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.656827,0.660006,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,1.385234,0.599976,0.599946,8,1,0.125161,0.125282,262144,,1.381964,,,,,,,,,,,,,
,,,1.0002076067098489,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.264122,0.267483,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,0.97306,0.578016,0.578136,9,1,0.126991,0.127441,262144,,0.969129,,,,,,,,,,,,,
,,,0.9997929413713493,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.267123,0.270422,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,0.97429,0.579546,0.579426,10,1,0.123991,0.124442,262144,,0.97066,,,,,,,,,,,,,
,,,0.9996992209823442,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.260582,0.263133,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,0.9889,0.598446,0.598266,11,1,0.127051,0.127501,262144,,0.986079,,,,,,,,,,,,,
,,,0.9997948002380317,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.263073,0.266373,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,0.97765,0.584796,0.584676,12,1,0.126331,0.126601,262144,,0.9742,,,,,,,,,,,,,
,,,1.000205896886839,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.266163,0.269613,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,0.98203,0.582816,0.582936,13,1,0.129301,0.129481,262144,,0.97828,,,,,,,,,,,,,
,,,1.0003091158256998,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.294273,0.297753,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,1.00843,0.582306,0.582486,14,1,0.127621,0.128191,262144,,1.0042,,,,,,,,,,,,,
,,,1.0004668485647,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.258392,0.261752,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,0.964929,0.578346,0.578616,15,1,0.124291,0.124561,262144,,0.961029,,,,,,,,,,,,,
,,,1.0002062791369282,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.275403,0.278163,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,0.98788,0.581736,0.581856,16,1,0.127501,0.127861,262144,,0.98464,,,,,,,,,,,,,
,,,1.0003099141537792,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.269012,0.272523,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,0.97702,0.580806,0.580986,17,1,0.123121,0.123511,262144,,0.972939,,,,,,,,,,,,,
,,,1.0001531087967024,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.265383,0.268233,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,0.97795,0.581286,0.581375,18,1,0.127681,0.128342,262144,,0.97435,,,,,,,,,,,,,
,,,1.0000281981124184,,,,vta_to_cpu,bridge_vta_to_cpu_262144,,,True,,vta_to_cpu,,,,,,,bridge,0.268802,0.271622,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""8f3806aa8f651b99"",""shape"":[1,16,64,64]}]",,,,,,,,1.475744,1.063901,1.063931,19,1,0.139441,0.140191,262144,,1.472144,,,,,,,,,,,,,
,,,0.9996910750435926,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.014821,1.022291,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.231063,2.621996,2.621186,0,1,0.586806,0.587586,1048576,,4.223623,,,,,,,,,,,,,
,,,0.9996434774761325,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.035791,1.04398,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.249092,2.692677,2.691717,1,1,0.513785,0.513395,1048576,,4.242253,,,,,,,,,,,,,
,,,0.9997442509276463,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.099451,1.107341,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.339454,2.697957,2.697267,2,1,0.534485,0.534846,1048576,,4.331893,,,,,,,,,,,,,
,,,0.9996704560558644,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.092011,1.100321,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.348063,2.731047,2.730147,3,1,0.517145,0.517595,1048576,,4.340203,,,,,,,,,,,,,
,,,0.9994839133049094,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.02778,1.034861,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.270183,2.675907,2.674526,4,1,0.559656,0.560796,1048576,,4.263343,,,,,,,,,,,,,
,,,0.9994477594839665,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.02157,1.02958,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.249393,2.714397,2.712898,5,1,0.506555,0.506915,1048576,,4.242522,,,,,,,,,,,,,
,,,0.9994743017440879,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.03186,1.040261,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.230913,2.682147,2.680737,6,1,0.509135,0.509915,1048576,,4.223142,,,,,,,,,,,,,
,,,0.9996030865811998,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.02034,1.02835,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.275493,2.718477,2.717398,7,1,0.529026,0.529745,1048576,,4.267843,,,,,,,,,,,,,
,,,0.9994402398365457,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.02979,1.03747,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.276063,2.731527,2.729998,8,1,0.507995,0.508595,1048576,,4.269312,,,,,,,,,,,,,
,,,0.9996450602134562,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.019891,1.0273,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.672786,3.127291,3.126181,9,1,0.518105,0.519305,1048576,,4.665287,,,,,,,,,,,,,
,,,0.9997391435982405,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.01155,1.018901,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.216873,2.648967,2.648276,10,1,0.549245,0.549696,1048576,,4.209762,,,,,,,,,,,,,
,,,0.9994536670647093,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.01644,1.02409,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.230042,2.690667,2.689197,11,1,0.516215,0.516755,1048576,,4.223322,,,,,,,,,,,,,
,,,0.9990768307599991,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.01626,1.025081,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.271773,2.729727,2.727207,12,1,0.518735,0.519485,1048576,,4.264722,,,,,,,,,,,,,
,,,0.9992291080008678,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.0318,1.040051,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.272943,2.724117,2.722017,13,1,0.510155,0.510875,1048576,,4.266072,,,,,,,,,,,,,
,,,0.9997092998369325,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.032251,1.040021,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.250173,2.686617,2.685836,14,1,0.524105,0.524316,1048576,,4.242973,,,,,,,,,,,,,
,,,0.9994668941646182,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.109591,1.117241,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.355564,2.703028,2.701587,15,1,0.535895,0.536736,1048576,,4.348514,,,,,,,,,,,,,
,,,0.9996654172268887,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.062881,1.07029,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.829358,3.224912,3.223833,16,1,0.534575,0.535235,1048576,,4.822368,,,,,,,,,,,,,
,,,0.999311384597896,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.0333,1.04164,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.314613,2.744638,2.742748,17,1,0.529895,0.530225,1048576,,4.307833,,,,,,,,,,,,,
,,,0.9993979042523865,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.01872,1.02646,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.221702,2.640776,2.639186,18,1,0.554886,0.556056,1048576,,4.214382,,,,,,,,,,,,,
,,,0.9994726371948988,,,,vta_to_cpu,bridge_vta_to_cpu_1048576,,,True,,vta_to_cpu,,,,,,,bridge,1.03603,1.04461,,,,,,,,,,,,,,native_matched_boundary_adapter,,,,"[{""dtype"":""float32"",""fnv1a64"":""cf53cb10708fb3fc"",""shape"":[1,16,128,128]}]",,,,,,,,4.313743,2.730568,2.729128,19,1,0.539525,0.540005,1048576,,4.306123,,,,,,,,,,,,,
contiguous,add,1,,,1,16,contiguous,acc1_2x16_out1,,,True,0.0143805,,,0.0007191369999999999,,0.006314370000000001,512,False,dma,,,0.007033507,1000,1,pattern,16,2,,,2048.0,1.0,0.0005922680000000001,16,2,dma_component_identification,,8,1,,16,2,0,0,,,,,,,0,1,,,,,,512.0,1.0,0.00042051299999999996,,,contiguous,,,27.4239,0.0274239,,16,2
contiguous,add,1,,,1,16,contiguous,acc1_2x16_out1,,,True,0.014283299999999999,,,0.00072136,,0.00621591,512,False,dma,,,0.00693727,1000,1,pattern,16,2,,,2048.0,1.0,0.000588758,16,2,dma_component_identification,,8,1,,16,2,0,0,,,,,,,1,1,,,,,,512.0,1.0,0.000420122,,,contiguous,,,27.0352,0.0270352,,16,2
contiguous,add,1,,,1,16,contiguous,acc1_2x16_out1,,,True,0.0143088,,,0.000708755,,0.006249729999999999,512,False,dma,,,0.0069584849999999995,1000,1,pattern,16,2,,,2048.0,1.0,0.000592626,16,2,dma_component_identification,,8,1,,16,2,0,0,,,,,,,2,1,,,,,,512.0,1.0,0.00041865399999999997,,,contiguous,,,26.93,0.02693,,16,2
contiguous,add,1,,,1,16,contiguous,acc1_2x16_out1,,,True,0.014174899999999999,,,0.000704615,,0.006220680000000001,512,False,dma,,,0.006925295000000001,1000,1,pattern,16,2,,,2048.0,1.0,0.000572973,16,2,dma_component_identification,,8,1,,16,2,0,0,,,,,,,3,1,,,,,,512.0,1.0,0.000411786,,,contiguous,,,26.636400000000002,0.0266364,,16,2
contiguous,add,1,,,1,16,contiguous,acc1_2x16_out1,,,True,0.014381999999999999,,,0.000808659,,0.00622102,512,False,dma,,,0.007029679,1000,1,pattern,16,2,,,2048.0,1.0,0.000583957,16,2,dma_component_identification,,8,1,,16,2,0,0,,,,,,,4,1,,,,,,512.0,1.0,0.000418892,,,contiguous,,,26.9805,0.026980499999999998,,16,2
contiguous,add,1,,,1,16,contiguous,acc1_2x16_out1,,,True,0.014286700000000001,,,0.000705426,,0.00622617,512,False,dma,,,0.006931596000000001,1000,1,pattern,16,2,,,2048.0,1.0,0.0005953849999999999,16,2,dma_component_identification,,8,1,,16,2,0,0,,,,,,,5,1,,,,,,512.0,1.0,0.000418472,,,contiguous,,,26.8659,0.0268659,,16,2
contiguous,add,1,,,1,16,contiguous,acc1_2x16_out1,,,True,0.014265600000000002,,,0.000716016,,0.00622215,512,False,dma,,,0.006938165999999999,1000,1,pattern,16,2,,,2048.0,1.0,0.000585605,16,2,dma_component_identification,,8,1,,16,2,0,0,,,,,,,6,1,,,,,,512.0,1.0,0.00041769699999999997,,,contiguous,,,26.848,0.026848,,16,2
contiguous,add,1,,,1,16,contiguous,acc1_2x16_out1,,,True,0.014174599999999999,,,0.0007046760000000001,,0.00622431,512,False,dma,,,0.006928986000000001,1000,1,pattern,16,2,,,2048.0,1.0,0.000574443,16,2,dma_component_identification,,8,1,,16,2,0,0,,,,,,,7,1,,,,,,512.0,1.0,0.00041460399999999995,,,contiguous,,,26.6014,0.0266014,,16,2
contiguous,add,1,,,1,16,contiguous,acc1_2x16_out1,,,True,0.0142624,,,0.000707647,,0.0062238599999999995,512,False,dma,,,0.006931507,1000,1,pattern,16,2,,,2048.0,1.0,0.000590977,16,2,dma_component_identification,,8,1,,16,2,0,0,,,,,,,8,1,,,,,,512.0,1.0,0.000416527,,,contiguous,,,26.8357,0.0268357,,16,2
contiguous,add,1,,,1,16,contiguous,acc1_2x16_out1,,,True,0.014285500000000001,,,0.000707888,,0.00623203,512,False,dma,,,0.006939918,1000,1,pattern,16,2,,,2048.0,1.0,0.0005897140000000001,16,2,dma_component_identification,,8,1,,16,2,0,0,,,,,,,9,1,,,,,,512.0,1.0,0.000417454,,,contiguous,,,26.859599999999997,0.026859599999999997,,16,2
contiguous,add,1,,,1,16,contiguous,acc1_2x16_out1,,,True,0.0142702,,,0.000707824,,0.00623105,512,False,dma,,,0.006938874,1000,1,pattern,16,2,,,2048.0,1.0,0.0005851230000000001,16,2,dma_component_identification,,8,1,,16,2,0,0,,,,,,,10,1,,,,,,512.0,1.0,0.000417306,,,contiguous,,,26.857599999999998,0.0268576,,16,2
contiguous,add,1,,,1,16,contiguous,acc1_2x16_out1,,,True,0.014172,,,0.0007047100000000001,,0.00623858,512,False,dma,,,0.00694329,1000,1,pattern,16,2,,,2048.0,1.0,0.0005719840000000001,16,2,dma_component_identification,,8,1,,16,2,0,0,,,,,,,11,1,,,,,,512.0,1.0,0.000408005,,,contiguous,,,26.579,0.026579000000000002,,16,2
contiguous,add,1,,,1,16,contiguous,acc1_2x16_out1,,,True,0.014256399999999999,,,0.000707438,,0.00622155,512,False,dma,,,0.0069289880000000005,1000,1,pattern,16,2,,,2048.0,1.0,0.000589094,16,2,dma_component_identification,,8,1,,16,2,0,0,,,,,,,12,1,,,,,,512.0,1.0,0.000417723,,,contiguous,,,26.8645,0.0268645,,16,2
contiguous,add,1,,,1,16,contiguous,acc1_2x16_out1,,,True,0.0142785,,,0.000706504,,0.006244410000000001,512,False,dma,,,0.006950914,1000,1,pattern,16,2,,,2048.0,1.0,0.0005906160000000001,16,2,dma_component_identification,,8,1,,16,2,0,0,,,,,,,13,1,,,,,,512.0,1.0,0.00041745599999999997,,,contiguous,,,26.8675,0.0268675,,16,2
contiguous,add,1,,,1,16,contiguous,acc1_2x16_out1,,,True,0.0142726,,,0.000714094,,0.006217149999999999,512,False,dma,,,0.006931244,1000,1,pattern,16,2,,,2048.0,1.0,0.0005886050000000001,16,2,dma_component_identification,,8,1,,16,2,0,0,,,,,,,14,1,,,,,,512.0,1.0,0.000408605,,,contiguous,,,26.845299999999998,0.0268453,,16,2
contiguous,add,1,,,1,16,contiguous,acc1_2x16_out1,,,True,0.014284000000000002,,,0.0007153869999999999,,0.00623316,512,False,dma,,,0.006948546999999999,1000,1,pattern,16,2,,,2048.0,1.0,0.0005947530000000001,16,2,dma_component_identification,,8,1,,16,2,0,0,,,,,,,15,1,,,,,,512.0,1.0,0.00040842200000000003,,,contiguous,,,26.8602,0.026860199999999997,,16,2
